Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kigali,PM2.5 - Principal,2022-05-15 05:00 AM,2022,5,15,5,33.2,95,Moderate,31.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 06:00 AM,2022,5,15,6,32.7,94,Moderate,32.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 07:00 AM,2022,5,15,7,32.9,95,Moderate,33.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 08:00 AM,2022,5,15,8,34.7,99,Moderate,36.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 09:00 AM,2022,5,15,9,37.0,105,Unhealthy for Sensitive Groups,41.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 10:00 AM,2022,5,15,10,36.8,104,Unhealthy for Sensitive Groups,36.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 11:00 AM,2022,5,15,11,30.2,89,Moderate,22.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 12:00 PM,2022,5,15,12,26.9,82,Moderate,23.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 01:00 PM,2022,5,15,13,22.9,74,Moderate,18.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 02:00 PM,2022,5,15,14,19.3,66,Moderate,15.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 03:00 PM,2022,5,15,15,17.4,62,Moderate,15.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 04:00 PM,2022,5,15,16,17.1,62,Moderate,16.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 05:00 PM,2022,5,15,17,16.1,59,Moderate,15.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 06:00 PM,2022,5,15,18,14.9,57,Moderate,13.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 07:00 PM,2022,5,15,19,17.1,62,Moderate,19.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 08:00 PM,2022,5,15,20,27.0,82,Moderate,36.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 09:00 PM,2022,5,15,21,30.9,91,Moderate,34.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 10:00 PM,2022,5,15,22,32.5,94,Moderate,34.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-15 11:00 PM,2022,5,15,23,32.7,94,Moderate,32.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 12:00 AM,2022,5,16,0,38.5,108,Unhealthy for Sensitive Groups,44.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 01:00 AM,2022,5,16,1,45.6,126,Unhealthy for Sensitive Groups,52.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 02:00 AM,2022,5,16,2,54.6,148,Unhealthy for Sensitive Groups,63.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 03:00 AM,2022,5,16,3,52.3,142,Unhealthy for Sensitive Groups,49.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 04:00 AM,2022,5,16,4,45.3,125,Unhealthy for Sensitive Groups,38.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 05:00 AM,2022,5,16,5,42.8,119,Unhealthy for Sensitive Groups,40.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 06:00 AM,2022,5,16,6,46.8,129,Unhealthy for Sensitive Groups,50.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 07:00 AM,2022,5,16,7,46.3,128,Unhealthy for Sensitive Groups,45.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 08:00 AM,2022,5,16,8,47.2,130,Unhealthy for Sensitive Groups,48.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 09:00 AM,2022,5,16,9,48.1,132,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 10:00 AM,2022,5,16,10,42.6,118,Unhealthy for Sensitive Groups,36.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 11:00 AM,2022,5,16,11,33.5,96,Moderate,24.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 12:00 PM,2022,5,16,12,29.2,87,Moderate,24.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 01:00 PM,2022,5,16,13,25.1,78,Moderate,21.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 02:00 PM,2022,5,16,14,21.8,71,Moderate,18.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 03:00 PM,2022,5,16,15,20.6,69,Moderate,19.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 04:00 PM,2022,5,16,16,20.3,68,Moderate,20.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 05:00 PM,2022,5,16,17,19.6,67,Moderate,19.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 06:00 PM,2022,5,16,18,18.5,64,Moderate,17.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 07:00 PM,2022,5,16,19,19.3,66,Moderate,20.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 08:00 PM,2022,5,16,20,23.5,75,Moderate,27.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 09:00 PM,2022,5,16,21,28.4,85,Moderate,33.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 10:00 PM,2022,5,16,22,32.9,95,Moderate,37.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-16 11:00 PM,2022,5,16,23,37.5,106,Unhealthy for Sensitive Groups,42.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 12:00 AM,2022,5,17,0,43.2,120,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 01:00 AM,2022,5,17,1,42.0,117,Unhealthy for Sensitive Groups,40.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 02:00 AM,2022,5,17,2,39.0,110,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 03:00 AM,2022,5,17,3,39.9,112,Unhealthy for Sensitive Groups,40.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 04:00 AM,2022,5,17,4,39.7,111,Unhealthy for Sensitive Groups,39.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 05:00 AM,2022,5,17,5,37.9,107,Unhealthy for Sensitive Groups,36.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 06:00 AM,2022,5,17,6,35.3,100,Moderate,32.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 07:00 AM,2022,5,17,7,38.4,108,Unhealthy for Sensitive Groups,41.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 08:00 AM,2022,5,17,8,38.9,109,Unhealthy for Sensitive Groups,40.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 09:00 AM,2022,5,17,9,40.4,113,Unhealthy for Sensitive Groups,43.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 10:00 AM,2022,5,17,10,41.7,116,Unhealthy for Sensitive Groups,44.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 11:00 AM,2022,5,17,11,33.7,96,Moderate,24.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 12:00 PM,2022,5,17,12,27.7,84,Moderate,21.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 01:00 PM,2022,5,17,13,24.3,77,Moderate,20.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 02:00 PM,2022,5,17,14,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 03:00 PM,2022,5,17,15,19.2,66,Moderate,17.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 04:00 PM,2022,5,17,16,19.5,67,Moderate,19.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 05:00 PM,2022,5,17,17,19.0,66,Moderate,18.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 06:00 PM,2022,5,17,18,20.6,69,Moderate,22.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 07:00 PM,2022,5,17,19,22.4,73,Moderate,24.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 08:00 PM,2022,5,17,20,27.2,83,Moderate,32.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 09:00 PM,2022,5,17,21,29.8,88,Moderate,32.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 10:00 PM,2022,5,17,22,27.3,83,Moderate,24.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-17 11:00 PM,2022,5,17,23,26.4,81,Moderate,25.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 12:00 AM,2022,5,18,0,25.8,80,Moderate,25.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 01:00 AM,2022,5,18,1,23.8,76,Moderate,21.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 02:00 AM,2022,5,18,2,41.1,115,Unhealthy for Sensitive Groups,58.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 03:00 AM,2022,5,18,3,35.0,99,Moderate,28.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 04:00 AM,2022,5,18,4,27.1,83,Moderate,19.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 05:00 AM,2022,5,18,5,25.5,79,Moderate,23.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 06:00 AM,2022,5,18,6,25.8,80,Moderate,26.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 07:00 AM,2022,5,18,7,24.7,77,Moderate,23.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 08:00 AM,2022,5,18,8,28.5,85,Moderate,32.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 09:00 AM,2022,5,18,9,27.4,83,Moderate,26.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 10:00 AM,2022,5,18,10,23.6,75,Moderate,19.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 11:00 AM,2022,5,18,11,20.2,68,Moderate,16.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 12:00 PM,2022,5,18,12,19.0,66,Moderate,17.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 01:00 PM,2022,5,18,13,20.0,68,Moderate,21.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 02:00 PM,2022,5,18,14,22.6,73,Moderate,25.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 03:00 PM,2022,5,18,15,19.9,67,Moderate,17.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 04:00 PM,2022,5,18,16,19.3,66,Moderate,18.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 05:00 PM,2022,5,18,17,18.7,65,Moderate,18.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 06:00 PM,2022,5,18,18,21.7,71,Moderate,25.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 07:00 PM,2022,5,18,19,30.0,89,Moderate,38.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 08:00 PM,2022,5,18,20,37.2,105,Unhealthy for Sensitive Groups,44.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 09:00 PM,2022,5,18,21,44.5,123,Unhealthy for Sensitive Groups,51.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 10:00 PM,2022,5,18,22,55.9,151,Unhealthy,67.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-18 11:00 PM,2022,5,18,23,72.9,160,Unhealthy,89.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 12:00 AM,2022,5,19,0,78.6,163,Unhealthy,84.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 01:00 AM,2022,5,19,1,79.7,163,Unhealthy,80.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 02:00 AM,2022,5,19,2,75.0,161,Unhealthy,70.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 03:00 AM,2022,5,19,3,66.2,157,Unhealthy,57.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 04:00 AM,2022,5,19,4,58.3,152,Unhealthy,50.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 05:00 AM,2022,5,19,5,59.2,153,Unhealthy,60.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 06:00 AM,2022,5,19,6,57.1,152,Unhealthy,55.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 07:00 AM,2022,5,19,7,53.1,144,Unhealthy for Sensitive Groups,49.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 08:00 AM,2022,5,19,8,57.4,152,Unhealthy,61.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 09:00 AM,2022,5,19,9,54.4,148,Unhealthy for Sensitive Groups,50.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 10:00 AM,2022,5,19,10,45.0,124,Unhealthy for Sensitive Groups,35.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 11:00 AM,2022,5,19,11,33.5,96,Moderate,22.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 12:00 PM,2022,5,19,12,30.7,90,Moderate,27.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 01:00 PM,2022,5,19,13,24.9,78,Moderate,19.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 02:00 PM,2022,5,19,14,19.4,66,Moderate,14.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 03:00 PM,2022,5,19,15,16.9,61,Moderate,14.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 04:00 PM,2022,5,19,16,15.1,57,Moderate,13.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 05:00 PM,2022,5,19,17,13.6,54,Moderate,12.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 06:00 PM,2022,5,19,18,15.9,59,Moderate,18.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 07:00 PM,2022,5,19,19,16.5,60,Moderate,17.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 08:00 PM,2022,5,19,20,20.9,70,Moderate,25.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 09:00 PM,2022,5,19,21,44.5,123,Unhealthy for Sensitive Groups,68.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 10:00 PM,2022,5,19,22,52.9,144,Unhealthy for Sensitive Groups,61.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-19 11:00 PM,2022,5,19,23,63.6,155,Unhealthy,74.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 12:00 AM,2022,5,20,0,67.0,157,Unhealthy,70.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 01:00 AM,2022,5,20,1,64.9,156,Unhealthy,62.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 02:00 AM,2022,5,20,2,60.4,154,Unhealthy,55.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 03:00 AM,2022,5,20,3,56.7,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 04:00 AM,2022,5,20,4,59.0,153,Unhealthy,61.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 05:00 AM,2022,5,20,5,52.0,142,Unhealthy for Sensitive Groups,45.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 06:00 AM,2022,5,20,6,48.7,134,Unhealthy for Sensitive Groups,45.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 07:00 AM,2022,5,20,7,46.7,129,Unhealthy for Sensitive Groups,44.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 08:00 AM,2022,5,20,8,48.4,133,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 09:00 AM,2022,5,20,9,52.9,144,Unhealthy for Sensitive Groups,59.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 10:00 AM,2022,5,20,10,53.8,146,Unhealthy for Sensitive Groups,55.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 11:00 AM,2022,5,20,11,41.6,116,Unhealthy for Sensitive Groups,28.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 12:00 PM,2022,5,20,12,35.2,100,Moderate,28.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 01:00 PM,2022,5,20,13,27.7,84,Moderate,20.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 02:00 PM,2022,5,20,14,22.0,72,Moderate,16.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 03:00 PM,2022,5,20,15,19.1,66,Moderate,16.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 04:00 PM,2022,5,20,16,17.2,62,Moderate,15.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 05:00 PM,2022,5,20,17,16.0,59,Moderate,14.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 06:00 PM,2022,5,20,18,17.9,63,Moderate,19.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 07:00 PM,2022,5,20,19,26.2,81,Moderate,34.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 08:00 PM,2022,5,20,20,39.0,110,Unhealthy for Sensitive Groups,51.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 09:00 PM,2022,5,20,21,53.5,145,Unhealthy for Sensitive Groups,68.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 10:00 PM,2022,5,20,22,65.4,156,Unhealthy,77.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-20 11:00 PM,2022,5,20,23,68.8,158,Unhealthy,72.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 12:00 AM,2022,5,21,0,69.8,158,Unhealthy,70.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 01:00 AM,2022,5,21,1,69.4,158,Unhealthy,68.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 02:00 AM,2022,5,21,2,64.4,156,Unhealthy,59.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 03:00 AM,2022,5,21,3,61.6,154,Unhealthy,58.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 04:00 AM,2022,5,21,4,61.8,154,Unhealthy,62.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 05:00 AM,2022,5,21,5,61.9,154,Unhealthy,62.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 06:00 AM,2022,5,21,6,60.7,154,Unhealthy,59.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 07:00 AM,2022,5,21,7,61.2,154,Unhealthy,60.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 08:00 AM,2022,5,21,8,60.5,154,Unhealthy,56.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 09:00 AM,2022,5,21,9,58.6,153,Unhealthy,54.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 10:00 AM,2022,5,21,10,51.4,140,Unhealthy for Sensitive Groups,42.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 11:00 AM,2022,5,21,11,38.2,108,Unhealthy for Sensitive Groups,26.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 12:00 PM,2022,5,21,12,34.8,99,Moderate,31.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 01:00 PM,2022,5,21,13,25.3,79,Moderate,15.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 02:00 PM,2022,5,21,14,20.1,68,Moderate,14.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 03:00 PM,2022,5,21,15,18.2,64,Moderate,16.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 04:00 PM,2022,5,21,16,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 05:00 PM,2022,5,21,17,18.6,65,Moderate,19.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 06:00 PM,2022,5,21,18,21.0,70,Moderate,23.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 07:00 PM,2022,5,21,19,27.1,83,Moderate,33.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 08:00 PM,2022,5,21,20,36.2,103,Unhealthy for Sensitive Groups,45.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 09:00 PM,2022,5,21,21,50.0,137,Unhealthy for Sensitive Groups,63.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 10:00 PM,2022,5,21,22,64.4,156,Unhealthy,78.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-21 11:00 PM,2022,5,21,23,77.4,162,Unhealthy,90.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 12:00 AM,2022,5,22,0,72.0,160,Unhealthy,66.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 01:00 AM,2022,5,22,1,68.5,158,Unhealthy,65.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 02:00 AM,2022,5,22,2,66.1,156,Unhealthy,63.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 03:00 AM,2022,5,22,3,62.4,155,Unhealthy,58.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 04:00 AM,2022,5,22,4,61.9,154,Unhealthy,61.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 05:00 AM,2022,5,22,5,58.5,153,Unhealthy,55.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 06:00 AM,2022,5,22,6,54.9,149,Unhealthy for Sensitive Groups,51.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 07:00 AM,2022,5,22,7,53.1,144,Unhealthy for Sensitive Groups,51.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 08:00 AM,2022,5,22,8,53.8,146,Unhealthy for Sensitive Groups,53.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 09:00 AM,2022,5,22,9,49.3,135,Unhealthy for Sensitive Groups,45.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 10:00 AM,2022,5,22,10,48.6,133,Unhealthy for Sensitive Groups,47.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 11:00 AM,2022,5,22,11,40.2,113,Unhealthy for Sensitive Groups,31.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 12:00 PM,2022,5,22,12,28.3,85,Moderate,16.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 01:00 PM,2022,5,22,13,24.4,77,Moderate,20.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 02:00 PM,2022,5,22,14,24.2,76,Moderate,23.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 03:00 PM,2022,5,22,15,23.6,75,Moderate,22.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 04:00 PM,2022,5,22,16,22.1,72,Moderate,20.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 05:00 PM,2022,5,22,17,20.9,70,Moderate,19.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 06:00 PM,2022,5,22,18,21.5,71,Moderate,22.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 07:00 PM,2022,5,22,19,24.3,77,Moderate,27.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 08:00 PM,2022,5,22,20,34.7,99,Moderate,45.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 09:00 PM,2022,5,22,21,46.9,129,Unhealthy for Sensitive Groups,59.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 10:00 PM,2022,5,22,22,61.6,154,Unhealthy,76.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-22 11:00 PM,2022,5,22,23,69.8,158,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-23 12:00 AM,2022,5,23,0,74.8,161,Unhealthy,79.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-05-23 01:00 AM,2022,5,23,1,75.9,162,Unhealthy,77.1,UG/M3,1 Hr,Valid
