Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lima,PM2.5 - Principal,2017-02-27 01:00 PM,2017,02,27,13,24.1,76,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 02:00 PM,2017,02,27,14,21.5,71,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 03:00 PM,2017,02,27,15,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 04:00 PM,2017,02,27,16,21.8,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 05:00 PM,2017,02,27,17,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 06:00 PM,2017,02,27,18,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 07:00 PM,2017,02,27,19,24.3,77,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 08:00 PM,2017,02,27,20,26.1,80,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 09:00 PM,2017,02,27,21,25.5,79,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 10:00 PM,2017,02,27,22,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-27 11:00 PM,2017,02,27,23,24.1,76,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 12:00 AM,2017,02,28,00,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 01:00 AM,2017,02,28,01,23.2,74,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 02:00 AM,2017,02,28,02,22.3,72,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 03:00 AM,2017,02,28,03,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 04:00 AM,2017,02,28,04,22.1,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 05:00 AM,2017,02,28,05,22.7,73,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 06:00 AM,2017,02,28,06,23.6,75,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 07:00 AM,2017,02,28,07,26.9,82,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 08:00 AM,2017,02,28,08,28.8,86,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 09:00 AM,2017,02,28,09,29.3,87,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 10:00 AM,2017,02,28,10,32.5,94,Moderate,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 11:00 AM,2017,02,28,11,26.2,81,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 12:00 PM,2017,02,28,12,22.8,74,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 01:00 PM,2017,02,28,13,19.7,67,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 02:00 PM,2017,02,28,14,19.3,66,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 03:00 PM,2017,02,28,15,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 04:00 PM,2017,02,28,16,22.5,73,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 05:00 PM,2017,02,28,17,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 06:00 PM,2017,02,28,18,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 07:00 PM,2017,02,28,19,26.5,81,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 08:00 PM,2017,02,28,20,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 09:00 PM,2017,02,28,21,24.3,77,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 10:00 PM,2017,02,28,22,24.7,77,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-02-28 11:00 PM,2017,02,28,23,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 12:00 AM,2017,03,01,00,21.5,71,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 01:00 AM,2017,03,01,01,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 02:00 AM,2017,03,01,02,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 03:00 AM,2017,03,01,03,18.7,65,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 04:00 AM,2017,03,01,04,18.4,64,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 05:00 AM,2017,03,01,05,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 06:00 AM,2017,03,01,06,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 07:00 AM,2017,03,01,07,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 08:00 AM,2017,03,01,08,24.3,77,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 09:00 AM,2017,03,01,09,26.4,81,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 10:00 AM,2017,03,01,10,27.5,83,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 11:00 AM,2017,03,01,11,27.3,83,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 12:00 PM,2017,03,01,12,26.2,81,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 01:00 PM,2017,03,01,13,24.3,77,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 02:00 PM,2017,03,01,14,23.7,75,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 03:00 PM,2017,03,01,15,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 04:00 PM,2017,03,01,16,20.7,69,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 05:00 PM,2017,03,01,17,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 06:00 PM,2017,03,01,18,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 07:00 PM,2017,03,01,19,22.5,73,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 08:00 PM,2017,03,01,20,23.4,75,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 09:00 PM,2017,03,01,21,24.4,77,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 10:00 PM,2017,03,01,22,24.1,76,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-01 11:00 PM,2017,03,01,23,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 12:00 AM,2017,03,02,00,23.7,75,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 01:00 AM,2017,03,02,01,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 02:00 AM,2017,03,02,02,23.3,75,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 03:00 AM,2017,03,02,03,23.5,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 04:00 AM,2017,03,02,04,21.7,71,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 05:00 AM,2017,03,02,05,22.8,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 06:00 AM,2017,03,02,06,24.2,76,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 07:00 AM,2017,03,02,07,25.6,79,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 08:00 AM,2017,03,02,08,27.5,83,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 09:00 AM,2017,03,02,09,32.6,94,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 10:00 AM,2017,03,02,10,36.3,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 11:00 AM,2017,03,02,11,40.6,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 12:00 PM,2017,03,02,12,34.8,99,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 01:00 PM,2017,03,02,13,28.4,85,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 02:00 PM,2017,03,02,14,27.2,83,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 03:00 PM,2017,03,02,15,22.1,72,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 04:00 PM,2017,03,02,16,22.5,73,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 05:00 PM,2017,03,02,17,24.2,76,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 06:00 PM,2017,03,02,18,25.6,79,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 07:00 PM,2017,03,02,19,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 08:00 PM,2017,03,02,20,27.4,83,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 09:00 PM,2017,03,02,21,27.2,83,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 10:00 PM,2017,03,02,22,25.5,79,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-02 11:00 PM,2017,03,02,23,24.5,77,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 12:00 AM,2017,03,03,00,23.4,75,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 01:00 AM,2017,03,03,01,21.9,72,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 02:00 AM,2017,03,03,02,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 03:00 AM,2017,03,03,03,22.7,73,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 04:00 AM,2017,03,03,04,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 05:00 AM,2017,03,03,05,21.9,72,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 06:00 AM,2017,03,03,06,20.2,68,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 07:00 AM,2017,03,03,07,23.3,75,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 08:00 AM,2017,03,03,08,30.9,91,Moderate,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 09:00 AM,2017,03,03,09,32.9,95,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 10:00 AM,2017,03,03,10,37.4,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 11:00 AM,2017,03,03,11,31.2,91,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 12:00 PM,2017,03,03,12,26.6,81,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 01:00 PM,2017,03,03,13,25.8,80,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 02:00 PM,2017,03,03,14,21.9,72,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 03:00 PM,2017,03,03,15,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 04:00 PM,2017,03,03,16,21.7,71,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 05:00 PM,2017,03,03,17,21.8,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 06:00 PM,2017,03,03,18,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 07:00 PM,2017,03,03,19,30.4,89,Moderate,39.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 08:00 PM,2017,03,03,20,35.7,101,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 09:00 PM,2017,03,03,21,35.8,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 10:00 PM,2017,03,03,22,32.4,94,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-03 11:00 PM,2017,03,03,23,28.2,85,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 12:00 AM,2017,03,04,00,27.6,84,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 01:00 AM,2017,03,04,01,26.8,82,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 02:00 AM,2017,03,04,02,26.4,81,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 03:00 AM,2017,03,04,03,24.7,77,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 04:00 AM,2017,03,04,04,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 05:00 AM,2017,03,04,05,21.9,72,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 06:00 AM,2017,03,04,06,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 07:00 AM,2017,03,04,07,19.9,67,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 08:00 AM,2017,03,04,08,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 09:00 AM,2017,03,04,09,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 10:00 AM,2017,03,04,10,23.7,75,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 11:00 AM,2017,03,04,11,26.9,82,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 12:00 PM,2017,03,04,12,26.1,80,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 01:00 PM,2017,03,04,13,26.0,80,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 02:00 PM,2017,03,04,14,25.2,79,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 03:00 PM,2017,03,04,15,23.4,75,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 04:00 PM,2017,03,04,16,20.4,68,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 05:00 PM,2017,03,04,17,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 06:00 PM,2017,03,04,18,21.9,72,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 07:00 PM,2017,03,04,19,23.8,76,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 08:00 PM,2017,03,04,20,26.6,81,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 09:00 PM,2017,03,04,21,28.5,85,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 10:00 PM,2017,03,04,22,28.7,86,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-04 11:00 PM,2017,03,04,23,29.3,87,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 12:00 AM,2017,03,05,00,26.9,82,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 01:00 AM,2017,03,05,01,23.7,75,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 02:00 AM,2017,03,05,02,23.8,76,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 03:00 AM,2017,03,05,03,22.5,73,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 04:00 AM,2017,03,05,04,20.7,69,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 05:00 AM,2017,03,05,05,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 06:00 AM,2017,03,05,06,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 07:00 AM,2017,03,05,07,20.0,68,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 08:00 AM,2017,03,05,08,22.1,72,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 09:00 AM,2017,03,05,09,23.2,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 10:00 AM,2017,03,05,10,22.3,72,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 11:00 AM,2017,03,05,11,22.9,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 12:00 PM,2017,03,05,12,23.9,76,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 01:00 PM,2017,03,05,13,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 02:00 PM,2017,03,05,14,24.0,76,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 03:00 PM,2017,03,05,15,25.5,79,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 04:00 PM,2017,03,05,16,25.0,78,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 05:00 PM,2017,03,05,17,23.9,76,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 06:00 PM,2017,03,05,18,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 07:00 PM,2017,03,05,19,23.9,76,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 08:00 PM,2017,03,05,20,25.7,80,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 09:00 PM,2017,03,05,21,27.0,82,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 10:00 PM,2017,03,05,22,26.6,81,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-05 11:00 PM,2017,03,05,23,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 12:00 AM,2017,03,06,00,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 01:00 AM,2017,03,06,01,28.1,85,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 02:00 AM,2017,03,06,02,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 03:00 AM,2017,03,06,03,25.6,79,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 04:00 AM,2017,03,06,04,24.1,76,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 05:00 AM,2017,03,06,05,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 06:00 AM,2017,03,06,06,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 07:00 AM,2017,03,06,07,22.9,74,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 08:00 AM,2017,03,06,08,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 09:00 AM,2017,03,06,09,22.3,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 10:00 AM,2017,03,06,10,22.9,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 11:00 AM,2017,03,06,11,23.3,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 12:00 PM,2017,03,06,12,25.5,79,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 01:00 PM,2017,03,06,13,27.0,82,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 02:00 PM,2017,03,06,14,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 03:00 PM,2017,03,06,15,25.5,79,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 04:00 PM,2017,03,06,16,23.8,76,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 05:00 PM,2017,03,06,17,19.9,67,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 06:00 PM,2017,03,06,18,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 07:00 PM,2017,03,06,19,23.9,76,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 08:00 PM,2017,03,06,20,29.5,88,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 09:00 PM,2017,03,06,21,28.7,86,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 10:00 PM,2017,03,06,22,28.3,85,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-06 11:00 PM,2017,03,06,23,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 12:00 AM,2017,03,07,00,27.3,83,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 01:00 AM,2017,03,07,01,27.6,84,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 02:00 AM,2017,03,07,02,24.8,78,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 03:00 AM,2017,03,07,03,22.9,74,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 04:00 AM,2017,03,07,04,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 05:00 AM,2017,03,07,05,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 06:00 AM,2017,03,07,06,21.4,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 07:00 AM,2017,03,07,07,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 08:00 AM,2017,03,07,08,22.9,74,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 09:00 AM,2017,03,07,09,28.5,85,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 10:00 AM,2017,03,07,10,29.1,87,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 11:00 AM,2017,03,07,11,29.5,88,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 12:00 PM,2017,03,07,12,27.0,82,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 01:00 PM,2017,03,07,13,24.7,77,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 02:00 PM,2017,03,07,14,21.3,70,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 03:00 PM,2017,03,07,15,23.1,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 04:00 PM,2017,03,07,16,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 05:00 PM,2017,03,07,17,24.5,77,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 06:00 PM,2017,03,07,18,26.2,81,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 07:00 PM,2017,03,07,19,28.5,85,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 08:00 PM,2017,03,07,20,30.2,89,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2017-03-07 09:00 PM,2017,03,07,21,30.8,90,Moderate,32.0,UG/M3,1 Hr,Valid
